Algorithm,Block Size,Key Size,Value
c-AES,128,128,59601.3,59897.13,60513.55,60440.43,59841.91,60713.23,60561.67,60387.54,60577.52,60287.21
c-AES,128,192,54539.37,55635.95,56381.72,56376.59,56007.38,55577.69,55668.44,54705.99,55189.4,55781.19
c-AES,128,256,52924.69,52606.66,52494.02,52942.1,52595.8,52401.61,52551.25,52211.72,52675.47,52647.52
py-AES,128,128,109899.6,109918.14,109740.94,109799.44,110174.55,110100.07,109009.08,109436.38,109505.01,109699.9
py-AES,128,192,91974.63,91301.43,91295.15,91838.87,91001.34,91163.54,91093.71,91056.78,91742.37,90982.49
py-AES,128,256,75439.37,77548.4,77514.89,77807.52,77429.61,77866.86,78286.71,78012.71,76544.89,78049.51
c-PRESENT,64,80,4338.33,4330.44,4334.15,4335.83,4336.98,4329.27,4331.62,4336.97,4339.43,4334.32
c-PRESENT,64,128,4290.95,4308.37,4345.92,4328.39,4336.85,4349.74,4347.13,4339.79,4319.53,4346.58
py-PRESENT,64,80,261.03,260.5,261.64,261.88,260.78,260.72,261.09,260.76,260.72,260.6
py-PRESENT,64,128,260.68,260.94,260.71,261.0,260.97,260.88,260.78,261.06,260.86,261.01
py-XTEA,64,128,4177.06,4167.9,4162.71,4157.75,4158.54,4180.63,4170.51,4166.73,4175.1,4158.98
c-CLEFIA,128,128,3341.87,3337.82,3339.35,3336.57,3336.13,3342.47,3337.91,3335.55,3338.85,3310.29
c-CLEFIA,128,192,2236.61,2236.38,2237.37,2237.78,2235.08,2233.53,2231.65,2236.25,2244.19,2234.77
c-CLEFIA,128,256,1678.69,1677.49,1678.1,1677.56,1678.9,1675.38,1679.13,1677.73,1677.75,1671.56
py-SIMON,32,64,2655.3,2660.13,2661.63,2655.2,2652.68,2650.03,2657.96,2659.33,2659.2,2654.1
py-SIMON,48,96,3607.17,3610.48,3612.88,3612.01,3610.9,3612.38,3607.4,3610.4,3606.49,3608.31
py-SIMON,64,96,3877.18,3838.12,3882.96,3849.37,3840.35,3887.68,3893.21,3889.39,3890.97,3894.29
py-SIMON,64,128,3668.49,3685.33,3673.65,3677.75,3685.18,3664.62,3669.96,3674.95,3670.34,3682.14
py-SIMON,96,96,5050.06,5037.54,5053.68,5052.07,5031.17,5058.46,5037.63,5053.38,5049.46,5044.56
py-SIMON,128,128,5007.07,5004.43,4999.97,5017.04,4995.58,4997.39,5007.91,4995.41,5002.14,5009.85
py-SIMON,128,192,4918.83,4936.67,4948.12,4922.78,4947.44,4940.0,4933.28,4938.44,4928.0,4940.13
py-SIMON,128,256,4724.09,4645.85,4670.54,4663.23,4658.87,4659.61,4667.04,4656.04,4667.64,4664.27
py-SPECK,32,64,520332.43,518873.57,519201.56,518761.88,518832.68,519477.32,517634.7,519869.62,520932.36,518842.17
py-SPECK,48,96,734176.35,734846.99,731006.81,733019.6,731745.32,734127.02,730853.5,734249.28,731632.35,730065.24
py-SPECK,64,96,784089.16,784215.22,783659.31,784696.75,784660.61,785935.27,785453.04,786091.5,782166.9,787358.41
py-SPECK,64,128,755189.57,754877.43,754597.3,757437.88,755894.14,757909.43,754861.2,756570.01,754452.34,754207.53
py-SPECK,96,96,1148954.51,1149695.62,1148837.34,1145530.32,1154888.95,1149113.12,1149862.07,1150184.24,1148225.26,1147729.01
py-SPECK,128,128,1321824.7,1319313.99,1319751.24,1324381.57,1321940.75,1326725.84,1322680.56,1326719.23,1317186.6,1317569.52
py-SPECK,128,192,1279162.94,1273472.29,1281982.07,1278976.38,1279891.72,1281755.86,1277091.77,1279181.4,1278950.48,1278749.43
py-SPECK,128,256,1247049.63,1254578.6,1257311.26,1254849.08,1252709.0,1254515.59,1262115.61,1255718.38,1263167.87,1253987.46
c-ASCON,-,128,34112792.17,34319479.14,32192253.02,34114874.95,34307658.21,34243673.89,34336267.85,34294880.67,34269379.64,34319613.59
c-Grain-128a,-,128,13227119.96,13280225.41,13053011.8,13243296.58,13292340.62,13290933.49,13280168.82,13258462.35,13272863.9,13226465.03
