Algorithm,Block Size,Key Size,Value
c-AES,128,128,0.78,0.78,0.77,0.77,0.78,0.77,0.77,0.77,0.77,0.78
c-AES,128,192,0.86,0.84,0.83,0.83,0.83,0.84,0.84,0.85,0.85,0.84
c-AES,128,256,0.88,0.89,0.89,0.88,0.89,0.89,0.89,0.9,0.89,0.89
py-AES,128,128,53.17,53.16,53.25,53.22,53.04,53.07,53.6,53.4,53.36,53.27
py-AES,128,192,63.53,64.0,64.01,63.63,64.21,64.1,64.15,64.17,63.69,64.23
py-AES,128,256,77.46,75.35,75.38,75.1,75.47,75.04,74.64,74.9,76.34,74.87
c-PRESENT,64,80,10.78,10.8,10.79,10.78,10.78,10.8,10.79,10.78,10.77,10.79
c-PRESENT,64,128,10.89,10.85,10.76,10.8,10.78,10.75,10.75,10.77,10.82,10.75
py-PRESENT,64,80,179.09,179.45,178.67,178.51,179.26,179.3,179.05,179.27,179.3,179.38
py-PRESENT,64,128,179.33,179.15,179.31,179.11,179.13,179.19,179.26,179.07,179.21,179.1
py-XTEA,64,128,11.19,11.22,11.23,11.24,11.24,11.18,11.21,11.22,11.2,11.24
c-CLEFIA,128,128,13.99,14.01,14.0,14.01,14.01,13.99,14.0,14.01,14.0,14.12
c-CLEFIA,128,192,20.9,20.9,20.89,20.89,20.92,20.93,20.95,20.9,20.83,20.92
c-CLEFIA,128,256,27.85,27.87,27.86,27.87,27.84,27.9,27.84,27.86,27.86,27.97
py-SIMON,32,64,17.61,17.57,17.56,17.61,17.62,17.64,17.59,17.58,17.58,17.61
py-SIMON,48,96,12.96,12.95,12.94,12.94,12.95,12.94,12.96,12.95,12.96,12.96
py-SIMON,64,96,12.06,12.18,12.04,12.14,12.17,12.02,12.01,12.02,12.01,12.0
py-SIMON,64,128,12.74,12.68,12.72,12.71,12.69,12.76,12.74,12.72,12.74,12.7
py-SIMON,96,96,9.26,9.28,9.25,9.25,9.29,9.24,9.28,9.25,9.26,9.27
py-SIMON,128,128,9.34,9.34,9.35,9.32,9.36,9.35,9.33,9.36,9.35,9.33
py-SIMON,128,192,9.5,9.47,9.45,9.5,9.45,9.46,9.48,9.47,9.49,9.46
py-SIMON,128,256,9.9,10.06,10.01,10.02,10.03,10.03,10.02,10.04,10.02,10.02
py-SPECK,32,64,11.23,11.26,11.25,11.26,11.26,11.25,11.29,11.24,11.22,11.26
py-SPECK,48,96,7.96,7.95,7.99,7.97,7.99,7.96,8.0,7.96,7.99,8.0
py-SPECK,64,96,7.45,7.45,7.46,7.45,7.45,7.43,7.44,7.43,7.47,7.42
py-SPECK,64,128,7.74,7.74,7.74,7.71,7.73,7.71,7.74,7.72,7.75,7.75
py-SPECK,96,96,5.09,5.08,5.09,5.1,5.06,5.09,5.08,5.08,5.09,5.09
py-SPECK,128,128,4.42,4.43,4.43,4.41,4.42,4.4,4.42,4.4,4.44,4.43
py-SPECK,128,192,4.57,4.59,4.56,4.57,4.57,4.56,4.58,4.57,4.57,4.57
py-SPECK,128,256,4.69,4.66,4.65,4.66,4.66,4.66,4.63,4.65,4.63,4.66
c-ASCON,-,128,0.17,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17
c-Grain-128a,-,128,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.44
